st_teff,st_mass,st_rad,st_met
5147.699907107863,0.7803763173781946,0.8771783492904749,-0.4951429918901017
4703.214989180171,0.8736251342365867,0.9484125734982817,-0.263746411734218
5253.381976670485,0.8006547347387143,0.6802747629620057,-0.1467571015731465
5866.120899485618,0.9776045117365298,1.095878460405386,0.03741722773117286
4636.092637693665,1.2492946328654781,0.8388006954423964,0.25604058165171956
4636.1041301355735,0.7572394607146988,0.6958055486210759,0.1735339858429411
5905.448970855174,1.2002051244421035,0.6945246500122575,-0.2948311996118714
5337.204310407036,0.7545819819132781,1.047147935610196,-0.0929280655414131
4471.367929845534,0.7380931968757789,0.7479907665529546,0.019093897175641642
5179.792030510175,1.1546486545858032,1.6081266756408068,-0.06555178111162485
4475.6076150312765,1.1804840945019042,1.3253388558184216,-0.06732380646707359
4473.98917250082,1.1628524841906636,1.229404005336718,-0.43068583116356796
4969.373590096224,0.6210506479454647,0.603033635318393,-0.2881835377849101
3460.7038287395417,0.8335122554819873,0.6835303519166531,-0.1007349622848183
3592.557517240877,1.1557471480008303,1.2402038293177065,-0.7733064187362906
4406.398729531319,0.9603854601409736,0.9543330913454713,0.16016108000246362
4091.0182157659033,0.6815767884506339,0.538777548708281,-0.3431697749277674
5019.973132816692,1.0645794847813603,0.7323920103999504,0.17170953331628447
4164.383147135152,0.7712981852521323,0.6566418123072121,0.1497290011177275
3811.387409065296,1.3986312120980529,1.7841794424292345,-0.13592326077809608
5825.954138245088,1.3362103656045645,1.8191249487959744,0.25013708142538443
4641.956589659425,1.1010243565888918,1.1243133439423056,0.1857993362312333
4847.269743281547,1.2902516761924434,1.2626634468249944,-0.07724036770866015
3802.6762696505803,0.9661978375308452,0.9074266994251685,-0.10543990379792459
4418.932092832372,1.141359373593754,0.9038231358937979,0.27430819641608917
4877.645812796906,1.3194300738255187,1.5915910409089589,0.058003459851916045
3994.304495804388,1.0113746704485782,1.3872106605266825,0.2611742920920356
5062.98861284197,0.8862032071214291,0.745653454048932,-0.5972435185881843
4379.552917056836,0.523844510455721,0.5862817785774553,0.02462127425486553
4595.814375144706,0.9292166185696265,0.8581194155733874,-0.3943522717423432
4378.805371439422,1.1558557961405778,1.0284797072609027,-0.006447126871690787
6096.594729156256,1.1864083568919073,1.4184721977161725,0.17845505208647097
4790.551942683446,1.0760912664296023,0.7821764243964481,0.4347850364372757
4059.6023497308697,0.81467522625944,0.9279499401024202,-0.2345416821092965
5375.781438472232,0.4557946077631023,0.6110354458563998,-0.13142620132549573
3945.4094450202847,0.8261962254988162,0.83395104377672,-0.023883226768884387
4946.204516503329,0.8739137822365121,1.0581477338375276,-0.24363277536547262
3428.2309132841574,0.8717677582024964,0.9224860424324298,0.24463993219731428
3870.2697657710987,1.104639089244481,1.3464687070718244,-0.017523636341405878
4937.802865108387,1.4464191027537099,0.9344783744119473,0.030489255844011513
5316.926605996788,0.9808823004602732,0.9159902235077495,0.15504328169353968
4919.9577968329795,0.8958170527108845,0.9025943739586578,-0.01792787909385235
4719.046202328232,0.8851945467489768,0.4222846212941308,-0.2043847820439663
4589.227413087498,0.9810961917269285,0.7709484392219506,-0.015755059574616745
3765.034606742801,0.7429265599129002,0.6601270096014163,-0.21404533987834728
4296.109054123704,0.9800496396865137,1.1706159970862682,0.026995222279121562
4477.552860328149,1.06270308408295,0.9014388769320362,0.24923443020044916
5539.985558353241,1.002421515893622,0.8380040646829185,-0.29374457306808294
5040.532802697923,1.0643854835011952,1.2230507558952715,-0.3830927503605231
3565.8718912460863,1.0584369023371338,0.7078594780686984,0.012312483979918524
5026.858778576357,0.507025829438389,0.3402022991511244,-0.1919499041859765
4530.442403708578,1.1092175395988508,1.0078880528158076,0.007936318602992236
4326.154599785829,0.7822462885843866,0.5837321495089237,0.08010088015242518
5228.173402188608,0.6760402092490105,0.524978190154445,-0.5359215572321349
5521.699665747165,0.6738870430362509,0.8128726790579844,0.17246235691463552
5451.896083381339,1.0583854026181323,1.2297729107551223,-0.29241712573881223
4212.547733744153,0.8943562681937867,1.0588435674936043,-0.0055869876411724795
4583.55133690415,0.5295078040036473,0.7346527950640982,-0.16484558385960754
5031.884401982495,1.0695094537980707,1.3171681704127798,-0.1379892536960736
5482.881588985651,0.5900979673002931,0.3765862574576769,0.42348948490449706
4464.578033508297,0.9849553396295527,1.076942598221911,0.07981688019891527
4670.038716335328,1.0096247314182636,0.9009559708584841,0.22617210073839772
4025.56551819578,1.1713942704237612,0.9652604916289744,0.037735338550685726
3962.6553631435304,1.395421196616713,1.451782060980375,0.15500339366373847
5368.768075675938,0.6088309185248646,0.4396791412122834,0.10434459053586298
5749.368019999576,0.9368815359842376,0.616755361285635,0.06361403617170644
4749.592914893767,0.8809161762389456,1.018032329917214,0.27678897729116997
5502.473028524417,1.0584374214902406,1.1485748788843333,0.03912636346106753
5053.145217533344,1.0039171927334045,1.0305647235181612,0.5
4348.416171776413,0.861863439315845,0.7316225894454486,0.24013289320310946
5052.97692385589,0.8397744528472861,0.9989912229405693,-0.28488517443492245
5876.625596526179,0.6708872862039881,0.8255077206110704,-0.044137427245745584
4774.921772623034,1.1969653956016273,1.1743897062755784,0.09926939987266707
5895.250559069804,1.0648010453998822,0.803919562371126,0.01112420892800923
2966.178427137179,1.1794420494487843,1.0440920868476218,0.17171835474304198
5375.331753062656,0.8724009658811216,1.0467780889094394,0.1992541762084684
4860.93294776672,0.7857911328263923,1.0434860673736592,-0.33989674644974116
4590.694854673893,0.680421233342693,0.6868962216382232,0.32026938617912365
4864.232543574852,1.0397293959351648,0.9801437235264562,-0.1242043663715111
3408.701759779375,0.6900516938679413,0.7191658686628616,-0.1489761264661893
4646.229678513741,1.4121657672416374,1.3904398124267925,-0.14978059817638512
5049.978800058222,0.6230893547266398,0.6053236585027056,0.20214410149764575
5834.525831319062,1.0184150298031254,0.4273562292349742,-0.0667669245369465
4437.2108472084465,1.3417136768034466,1.566905314849444,-0.16588791108442685
4234.054477974769,1.0997724398159523,1.4663641737356476,-0.10598978936088431
4448.770069490824,0.9939184281229447,0.8732480643994959,-0.44867291472896925
5440.781482391452,0.7078790882595261,0.5967047332026731,-0.2105409409878717
5030.125776761779,0.604557702858074,0.6502427147649168,-0.3098958871632749
4429.1678573630725,1.1425125272293963,1.0707526655714237,-0.0672923326239728
5159.2872031793495,1.3265368101937365,1.5032533946998288,0.1660483175683981
4867.954284543628,0.8402875023804571,0.8795539857656651,0.13846897523330676
5478.051493373023,0.6652346230959122,0.6073252217004612,0.31418762438664577
4308.562834285854,0.33545764236274533,0.3073092512479856,0.2584939543241552
4570.636497381563,0.7048087890843655,0.8867516779693363,-0.13214917872959428
4525.5242928074895,0.9215857893752399,1.049080300646664,0.004767850188428296
3775.5395363075168,1.3497808102091835,1.5408250899904044,-0.008139023555354646
5007.284193945203,1.1182834230582421,0.8818036925088327,-0.5377631706804717
4982.738690525923,1.026271351176688,1.3963574420983027,-0.3043148842274361
4803.579419649723,0.8499700846747172,0.5718446337732058,-0.0418216692877781
4635.7890066373975,0.8042085706860109,0.9592475858124541,-0.0432241087852021
3809.24048056471,1.301411899376991,0.7630955679963828,0.12808126355129174
4505.548274064248,1.0001846351895973,0.8420580818385012,0.115910407383962
4560.099838431262,0.42434982701974444,0.6609685185448421,-0.4426731255249338
4238.405911544867,0.7816150880256892,0.9576228789393197,0.12964918361438252
4687.100001833794,0.7354459920570933,0.6966254623353123,0.04464680161344093
5082.8355997701765,0.8134339977056337,0.7597637855350725,0.15584329541115727
6120.330130847371,1.0907276650712712,1.093518683866667,0.26671639691039734
4922.204468982287,0.9231387795514376,1.0344784746006748,-0.035720743196992935
4980.285273505935,0.9307836482490844,1.1805890260149545,0.3113970592450199
4747.887858963683,1.2783682903313092,1.10603977280269,-0.22235011347326164
3456.860149290671,0.7758847275533278,0.5531446432845212,-0.23643453009305462
4781.440287185548,1.4160498814718374,1.3623457040291085,0.10719304753388528
4842.161146958719,0.7821731021572285,0.7464038067180069,-0.09219188632629495
6524.2694787397,0.9722995491531428,0.723431472470529,0.06540814115474237
4665.347324653214,0.8796991011493083,0.9562735140162746,0.49824552996112287
5011.083139633529,0.9808547833752402,0.9426856027274756,0.09837376837599392
4775.70176120633,1.0611479987682821,1.1129097077617647,0.05304238471602989
3981.9253736663277,1.058458810022219,0.8592927042482436,-0.21730509466296183
5599.975970160514,0.761720667344855,0.8826298993064934,-0.4249949516560866
5326.353122880742,0.6692713306381073,0.534197575327137,-0.01813665381837766
5353.7223629301325,1.5757929477264276,1.2006089546176968,0.2667175616520491
4163.428781643683,0.8290039150998617,0.8188724171757193,-0.0807345017651685
